timestamp,latitude,longitude,elevacao,velocidade
1710013894000,-23.479385,-47.483692,562.83,22.83
1710013895000,-23.479286,-47.483912,563.87,22.48
1710013896000,-23.479032,-47.483882,563.69,21.99
1710013897000,-23.479037,-47.483770,563.56,20.97
1710013898000,-23.478853,-47.483690,564.27,19.90
1710013899000,-23.478716,-47.483657,564.68,17.02
1710013900000,-23.478871,-47.483715,564.55,16.55
1710013901000,-23.479014,-47.483702,564.14,16.50
1710013902000,-23.479192,-47.483580,564.94,17.30
1710013903000,-23.479222,-47.483548,565.34,20.37
1710013904000,-23.479132,-47.483426,565.26,22.33
1710013905000,-23.479127,-47.483405,565.20,23.28
1710013906000,-23.478939,-47.483549,565.07,23.48
1710013907000,-23.479046,-47.483546,564.27,23.09
1710013908000,-23.479047,-47.483330,564.43,23.94
1710013909000,-23.479072,-47.483201,563.95,23.08
1710013910000,-23.479012,-47.483205,564.93,21.22
1710013911000,-23.479089,-47.482936,564.74,20.52
1710013912000,-23.478884,-47.483093,564.60,21.27
1710013913000,-23.479111,-47.483254,563.98,21.30
1710013914000,-23.479202,-47.483386,563.86,20.21
1710013915000,-23.479254,-47.483381,563.52,20.20
1710013916000,-23.479181,-47.483282,564.68,19.29
1710013917000,-23.479277,-47.483195,564.83,18.70
1710013918000,-23.479320,-47.483212,564.21,18.77
1710013919000,-23.479376,-47.483131,563.92,18.59
1710013920000,-23.479354,-47.483006,563.70,17.72
1710013921000,-23.479294,-47.483096,564.39,18.89
1710013922000,-23.479315,-47.483125,564.35,20.86
1710013923000,-23.479261,-47.483112,564.76,21.98
1710013924000,-23.479163,-47.483063,564.62,23.15
1710013925000,-23.479180,-47.482866,564.21,22.22
1710013926000,-23.479115,-47.482750,563.00,24.56
1710013927000,-23.479191,-47.483007,562.19,25.48
1710013928000,-23.479388,-47.482919,562.65,23.04
1710013929000,-23.479393,-47.482860,562.70,22.49
1710013930000,-23.479350,-47.482977,562.60,22.09
1710013931000,-23.479403,-47.482987,562.56,20.75
1710013932000,-23.479463,-47.483033,561.89,22.30
1710013933000,-23.479291,-47.482902,561.65,22.32
1710013934000,-23.479249,-47.482850,561.71,22.51
1710013935000,-23.479172,-47.482539,561.59,23.89
1710013936000,-23.479172,-47.482473,561.18,25.58
1710013937000,-23.479196,-47.482527,561.24,27.15
1710013938000,-23.479157,-47.482655,561.35,28.90
1710013939000,-23.479125,-47.482591,561.44,28.25
1710013940000,-23.478986,-47.482497,561.13,27.60
1710013941000,-23.478999,-47.482469,561.22,30.84
1710013942000,-23.479014,-47.482452,560.67,31.75
1710013943000,-23.479004,-47.482384,560.71,31.91
1710013944000,-23.479102,-47.482371,560.41,32.69
1710013945000,-23.479108,-47.482413,560.78,33.74
1710013946000,-23.479038,-47.482451,560.56,35.21
1710013947000,-23.478950,-47.482557,560.59,34.16
1710013948000,-23.478901,-47.482451,560.43,33.11
1710013949000,-23.479021,-47.482633,560.24,32.34
1710013950000,-23.478939,-47.482619,560.73,31.85
1710013951000,-23.478948,-47.482657,560.80,33.22
1710013952000,-23.478839,-47.482452,560.72,34.73
1710013953000,-23.478742,-47.482452,561.10,36.40
1710013954000,-23.478689,-47.482374,560.84,36.42
1710013955000,-23.478612,-47.482191,560.34,38.03
1710013956000,-23.478547,-47.482085,560.85,37.58
1710013957000,-23.478454,-47.482117,560.12,36.71
1710013958000,-23.478369,-47.482207,560.51,35.95
1710013959000,-23.478393,-47.482219,560.40,34.64
1710013960000,-23.478292,-47.482032,560.42,34.73
1710013961000,-23.478261,-47.482078,559.76,35.43
1710013962000,-23.478379,-47.482269,560.02,33.59
1710013963000,-23.478456,-47.482175,559.77,32.73
1710013964000,-23.478508,-47.482163,559.74,34.80
1710013965000,-23.478626,-47.482544,559.52,35.28
1710013966000,-23.478660,-47.482510,558.96,34.13
1710013967000,-23.478669,-47.482498,557.93,35.35
1710013968000,-23.478702,-47.482241,558.52,32.96
1710013969000,-23.478720,-47.482013,558.72,33.36
1710013970000,-23.478733,-47.482037,558.63,33.14
1710013971000,-23.478729,-47.482355,559.10,32.36
1710013972000,-23.478760,-47.482382,558.77,32.51
1710013973000,-23.478813,-47.482370,559.08,30.04
1710013974000,-23.478686,-47.482416,558.71,28.83
1710013975000,-23.478778,-47.482418,558.98,29.14
1710013976000,-23.478839,-47.482401,559.11,28.80
1710013977000,-23.478983,-47.482455,559.18,30.87
1710013978000,-23.478990,-47.482308,558.68,32.46
1710013979000,-23.478992,-47.482285,558.86,29.33
1710013980000,-23.478981,-47.482272,558.37,27.82
1710013981000,-23.478824,-47.482339,557.71,26.54
1710013982000,-23.478946,-47.482248,558.19,23.31
1710013983000,-23.478980,-47.482227,558.94,22.71
1710013984000,-23.478965,-47.482340,558.89,26.62
1710013985000,-23.479138,-47.482204,558.63,26.64
1710013986000,-23.479143,-47.482272,558.80,27.52
1710013987000,-23.478992,-47.482185,558.69,27.13
1710013988000,-23.479014,-47.482207,559.00,27.94
1710013989000,-23.479146,-47.482117,559.24,27.32
1710013990000,-23.478903,-47.481993,560.46,29.85
1710013991000,-23.478931,-47.481941,560.59,30.42
1710013992000,-23.478926,-47.481907,561.49,31.52
1710013993000,-23.478926,-47.481805,561.63,31.12
1710013994000,-23.478973,-47.481765,561.82,29.89
1710013995000,-23.479034,-47.481662,562.43,28.92
1710013996000,-23.478704,-47.481795,563.03,28.57
1710013997000,-23.478624,-47.481622,562.54,28.42
1710013998000,-23.478584,-47.481662,562.87,29.44
1710013999000,-23.478486,-47.481745,562.63,28.37
1710014000000,-23.478493,-47.481762,562.01,26.79
1710014001000,-23.478485,-47.481716,561.67,29.28
1710014002000,-23.478632,-47.481871,561.86,29.30
1710014003000,-23.478665,-47.481851,561.52,28.94
1710014004000,-23.478515,-47.481813,561.59,28.17
1710014005000,-23.478542,-47.481678,561.00,27.14
1710014006000,-23.478651,-47.481627,561.16,25.91
1710014007000,-23.478776,-47.481674,560.46,23.88
1710014008000,-23.478891,-47.481582,560.46,22.50
1710014009000,-23.478923,-47.481513,560.54,22.76
1710014010000,-23.478808,-47.481443,560.15,23.45
1710014011000,-23.478758,-47.481391,560.01,23.36
1710014012000,-23.478886,-47.481450,560.15,21.97
1710014013000,-23.479008,-47.481450,560.97,22.02
1710014014000,-23.479228,-47.481469,561.02,22.60
1710014015000,-23.479094,-47.481631,560.53,20.36
1710014016000,-23.478994,-47.481457,561.55,20.15
1710014017000,-23.479089,-47.481438,561.69,19.12
1710014018000,-23.478979,-47.481463,561.85,17.91
1710014019000,-23.479266,-47.481440,561.69,17.35
1710014020000,-23.479237,-47.481486,561.65,16.99
1710014021000,-23.479340,-47.481503,561.53,16.68
1710014022000,-23.479408,-47.481416,561.08,16.34
1710014023000,-23.479481,-47.481335,561.37,14.93
1710014024000,-23.479443,-47.481494,562.11,15.07
1710014025000,-23.479383,-47.481417,561.91,14.22
1710014026000,-23.479424,-47.481344,561.62,11.62
1710014027000,-23.479397,-47.481336,560.51,12.11
1710014028000,-23.479483,-47.481432,560.54,12.32
1710014029000,-23.479518,-47.481344,561.55,12.04
1710014030000,-23.479504,-47.481256,561.56,13.10
1710014031000,-23.479426,-47.481312,560.78,13.96
1710014032000,-23.479340,-47.481412,560.99,14.61
1710014033000,-23.479324,-47.481327,560.87,15.10
1710014034000,-23.479517,-47.481277,561.19,15.73
1710014035000,-23.479543,-47.481185,561.67,17.34
1710014036000,-23.479374,-47.481085,562.23,17.28
1710014037000,-23.479372,-47.481157,562.66,17.50
1710014038000,-23.479345,-47.481206,562.99,17.55
1710014039000,-23.479427,-47.481042,562.97,18.42
1710014040000,-23.479589,-47.481049,563.84,18.43
1710014041000,-23.479542,-47.481194,563.72,16.70
1710014042000,-23.479678,-47.481125,564.14,18.26
1710014043000,-23.479689,-47.481050,563.87,17.70
1710014044000,-23.479589,-47.481015,563.57,18.18
1710014045000,-23.479492,-47.480885,563.27,18.35
1710014046000,-23.479473,-47.480873,563.62,18.15
1710014047000,-23.479541,-47.480856,563.87,17.31
1710014048000,-23.479481,-47.480921,563.42,16.61
1710014049000,-23.479675,-47.481028,563.54,16.03
1710014050000,-23.479706,-47.481025,562.99,16.72
1710014051000,-23.479605,-47.480992,563.79,15.81
1710014052000,-23.479477,-47.480992,563.58,14.99
1710014053000,-23.479427,-47.481123,564.97,14.59
1710014054000,-23.479527,-47.481308,564.71,13.47
1710014055000,-23.479467,-47.481107,566.02,12.75
1710014056000,-23.479507,-47.481037,566.00,11.96
1710014057000,-23.479417,-47.480896,565.92,14.88
1710014058000,-23.479547,-47.480920,566.17,17.04
1710014059000,-23.479560,-47.480957,565.73,15.42
1710014060000,-23.479415,-47.480892,565.14,16.07
1710014061000,-23.479595,-47.481042,566.20,16.35
1710014062000,-23.479394,-47.480988,566.08,16.75
1710014063000,-23.479391,-47.480821,564.94,15.15
1710014064000,-23.479466,-47.480887,565.52,16.68
1710014065000,-23.479372,-47.480796,565.51,18.10
1710014066000,-23.479295,-47.480777,565.73,18.26
1710014067000,-23.479307,-47.480588,566.04,16.10
1710014068000,-23.479157,-47.480418,566.12,16.77
1710014069000,-23.479095,-47.480433,566.51,16.76
1710014070000,-23.479119,-47.480465,566.88,14.46
1710014071000,-23.479044,-47.480324,567.94,15.08
1710014072000,-23.479076,-47.480223,567.62,14.52
1710014073000,-23.479006,-47.480167,567.41,15.02
1710014074000,-23.479056,-47.480347,567.31,13.92
1710014075000,-23.478969,-47.480429,567.85,14.80
1710014076000,-23.478864,-47.480460,567.26,14.98
1710014077000,-23.478808,-47.480492,567.88,16.23
1710014078000,-23.478807,-47.480363,567.52,16.59
1710014079000,-23.478751,-47.480512,568.73,16.20
1710014080000,-23.478868,-47.480452,568.50,15.92
1710014081000,-23.478842,-47.480549,567.61,16.31
1710014082000,-23.478743,-47.480502,567.90,17.00
1710014083000,-23.478441,-47.480486,567.50,15.72
1710014084000,-23.478579,-47.480654,567.58,14.34
1710014085000,-23.478627,-47.480624,568.47,14.00
1710014086000,-23.478458,-47.480635,567.95,13.02
1710014087000,-23.478518,-47.480689,567.86,14.44
1710014088000,-23.478453,-47.480686,567.70,13.92
1710014089000,-23.478464,-47.480639,567.17,13.99
1710014090000,-23.478504,-47.480619,566.75,14.28
1710014091000,-23.478584,-47.480364,566.76,14.70
1710014092000,-23.478625,-47.480348,566.83,16.00
1710014093000,-23.478477,-47.480300,567.01,15.12
1710014094000,-23.478617,-47.480102,567.33,15.53
1710014095000,-23.478483,-47.480163,567.11,15.19
1710014096000,-23.478474,-47.480244,566.76,13.31
1710014097000,-23.478393,-47.480204,567.13,12.75
1710014098000,-23.478307,-47.480260,566.81,12.72
1710014099000,-23.478400,-47.480262,566.46,12.41
1710014100000,-23.478388,-47.480131,566.12,12.77
1710014101000,-23.478639,-47.480004,565.60,14.59
1710014102000,-23.478681,-47.480031,565.63,15.21
1710014103000,-23.478668,-47.480004,566.21,17.88
1710014104000,-23.478640,-47.479925,566.30,18.46
1710014105000,-23.478673,-47.479776,567.25,18.97
1710014106000,-23.478693,-47.479686,567.42,18.89
1710014107000,-23.478539,-47.479501,567.50,17.93
1710014108000,-23.478485,-47.479508,567.71,17.66
1710014109000,-23.478432,-47.479603,567.47,18.10
1710014110000,-23.478414,-47.479491,567.36,17.03
1710014111000,-23.478559,-47.479324,567.74,17.36
1710014112000,-23.478649,-47.479359,567.26,19.31
1710014113000,-23.478629,-47.479289,567.74,16.31
1710014114000,-23.478484,-47.479484,567.32,14.60
1710014115000,-23.478491,-47.479495,567.26,12.91
1710014116000,-23.478346,-47.479447,567.00,11.90
1710014117000,-23.478294,-47.479245,567.96,12.74
1710014118000,-23.478287,-47.479125,568.32,13.55
1710014119000,-23.478296,-47.479045,568.70,16.35
1710014120000,-23.478189,-47.478913,568.68,17.72
1710014121000,-23.478205,-47.478944,568.24,18.42
1710014122000,-23.478088,-47.479097,567.81,18.84
1710014123000,-23.477903,-47.479055,566.98,18.73
1710014124000,-23.477924,-47.479031,566.92,20.97
1710014125000,-23.477954,-47.479006,566.35,21.58
1710014126000,-23.477973,-47.478971,566.25,21.95
1710014127000,-23.478211,-47.479033,566.29,21.42
1710014128000,-23.478285,-47.479120,565.51,21.72
1710014129000,-23.478350,-47.478997,565.43,20.38
1710014130000,-23.478285,-47.479036,565.50,19.69
1710014131000,-23.478119,-47.479135,565.89,20.21
1710014132000,-23.478321,-47.479179,565.56,21.34
1710014133000,-23.478471,-47.479196,566.41,22.52
1710014134000,-23.478523,-47.479248,566.16,21.05
1710014135000,-23.478550,-47.479390,566.57,19.22
1710014136000,-23.478643,-47.479508,566.84,18.87
1710014137000,-23.478733,-47.479565,567.36,18.74
1710014138000,-23.478783,-47.479441,567.41,21.30
1710014139000,-23.478891,-47.479547,567.89,20.48
1710014140000,-23.479002,-47.479621,567.42,21.54
1710014141000,-23.478899,-47.479534,567.42,20.91
1710014142000,-23.478892,-47.479522,567.82,21.03
1710014143000,-23.478802,-47.479356,567.55,21.08
1710014144000,-23.478851,-47.479375,566.88,19.37
1710014145000,-23.478956,-47.479388,567.13,18.94
1710014146000,-23.478884,-47.479450,566.44,19.95
1710014147000,-23.478937,-47.479385,566.42,21.06
1710014148000,-23.478866,-47.479420,566.75,20.57
1710014149000,-23.478899,-47.479474,566.61,21.80
1710014150000,-23.479018,-47.479512,567.46,21.60
1710014151000,-23.479124,-47.479289,567.51,22.15
1710014152000,-23.479153,-47.479164,567.20,22.75
1710014153000,-23.479250,-47.479196,566.37,22.19
1710014154000,-23.479445,-47.479115,566.27,23.60
1710014155000,-23.479388,-47.479186,566.10,22.33
1710014156000,-23.479468,-47.479264,565.94,22.07
1710014157000,-23.479462,-47.479175,566.53,23.30
1710014158000,-23.479750,-47.479247,566.63,23.43
1710014159000,-23.479910,-47.479298,566.11,23.37
1710014160000,-23.479661,-47.479321,566.03,21.08
1710014161000,-23.479789,-47.479427,565.78,19.37
1710014162000,-23.479785,-47.479357,566.60,19.51
1710014163000,-23.479733,-47.479515,566.81,19.50
1710014164000,-23.479782,-47.479538,566.95,19.91
1710014165000,-23.479754,-47.479485,566.45,18.62
1710014166000,-23.479690,-47.479358,566.97,19.85
1710014167000,-23.479600,-47.479398,566.13,18.67
1710014168000,-23.479612,-47.479319,565.57,18.69
1710014169000,-23.479643,-47.479314,565.17,20.07
1710014170000,-23.479426,-47.479207,565.06,19.85
1710014171000,-23.479495,-47.479442,565.17,18.60
1710014172000,-23.479598,-47.479503,565.90,17.38
1710014173000,-23.479614,-47.479611,565.29,17.05
1710014174000,-23.479575,-47.479694,564.66,17.56
1710014175000,-23.479513,-47.479719,564.72,17.61
1710014176000,-23.479470,-47.479595,565.12,19.10
1710014177000,-23.479486,-47.479635,564.65,19.44
1710014178000,-23.479619,-47.479609,564.03,19.79
1710014179000,-23.479588,-47.479631,564.45,18.99
1710014180000,-23.479642,-47.479552,564.71,17.36
1710014181000,-23.479564,-47.479683,565.87,18.15
1710014182000,-23.479510,-47.479684,564.63,17.35
1710014183000,-23.479572,-47.479820,564.73,16.72
1710014184000,-23.479470,-47.479818,564.65,18.05
1710014185000,-23.479461,-47.479798,565.13,18.94
1710014186000,-23.479514,-47.479897,565.25,19.02
1710014187000,-23.479635,-47.479893,564.88,19.03
1710014188000,-23.479572,-47.479962,564.55,19.29
1710014189000,-23.479536,-47.479872,564.91,21.19
1710014190000,-23.479463,-47.479745,565.23,21.27
1710014191000,-23.479472,-47.479600,565.30,21.26
1710014192000,-23.479358,-47.479721,565.13,20.27
1710014193000,-23.479444,-47.479741,564.48,19.59
1710014194000,-23.479541,-47.479839,564.04,17.47
1710014195000,-23.479554,-47.479934,563.67,20.09
1710014196000,-23.479468,-47.479777,564.24,19.54
1710014197000,-23.479564,-47.479797,565.09,18.24
1710014198000,-23.479662,-47.479710,565.09,16.49
1710014199000,-23.479634,-47.479690,564.38,15.68
1710014200000,-23.479505,-47.479634,563.52,15.27
1710014201000,-23.479489,-47.479658,564.09,15.42
1710014202000,-23.479597,-47.479776,564.58,18.06
1710014203000,-23.479774,-47.479820,564.66,16.53
1710014204000,-23.479589,-47.479863,564.97,15.06
1710014205000,-23.479470,-47.479933,565.29,15.35
1710014206000,-23.479659,-47.479733,565.38,15.46
1710014207000,-23.479623,-47.479731,566.03,15.66
1710014208000,-23.479568,-47.479867,565.29,15.85
1710014209000,-23.479439,-47.479848,566.54,15.29
1710014210000,-23.479532,-47.479688,567.02,11.92
1710014211000,-23.479567,-47.479564,567.27,12.36
1710014212000,-23.479606,-47.479585,567.03,13.52
1710014213000,-23.479562,-47.479699,567.89,12.53
1710014214000,-23.479521,-47.479770,567.75,12.34
1710014215000,-23.479696,-47.479768,566.75,10.41
1710014216000,-23.479601,-47.479863,566.87,10.91
1710014217000,-23.479526,-47.480030,566.90,12.47
1710014218000,-23.479535,-47.480029,567.27,11.53
1710014219000,-23.479600,-47.480139,567.17,12.24
1710014220000,-23.479505,-47.479992,567.76,11.85
1710014221000,-23.479445,-47.480099,567.73,11.48
1710014222000,-23.479484,-47.480010,567.57,11.94
1710014223000,-23.479499,-47.480004,567.04,12.44
1710014224000,-23.479580,-47.479847,566.88,10.62
1710014225000,-23.479698,-47.479915,567.02,9.45
1710014226000,-23.479676,-47.479872,567.10,8.85
1710014227000,-23.479613,-47.479985,567.51,8.35
1710014228000,-23.479519,-47.480086,567.40,6.15
1710014229000,-23.479478,-47.480024,567.63,6.59
1710014230000,-23.479300,-47.480046,567.20,8.51
1710014231000,-23.479292,-47.479994,566.17,9.23
1710014232000,-23.479138,-47.479952,566.61,9.94
1710014233000,-23.479085,-47.480032,566.26,9.32
1710014234000,-23.479013,-47.479994,566.22,11.44
1710014235000,-23.479004,-47.479941,566.87,9.20
1710014236000,-23.479006,-47.479745,566.85,9.88
1710014237000,-23.479122,-47.479846,567.02,8.35
1710014238000,-23.479041,-47.479841,567.14,7.85
1710014239000,-23.479069,-47.479676,567.18,6.74
1710014240000,-23.478891,-47.479522,567.49,4.66
1710014241000,-23.478766,-47.479502,567.54,3.22
1710014242000,-23.478715,-47.479516,567.34,2.75
1710014243000,-23.478723,-47.479472,567.21,1.32
1710014244000,-23.478498,-47.479481,567.87,1.16
1710014245000,-23.478377,-47.479566,568.42,0.88
1710014246000,-23.478431,-47.479520,566.81,1.73
1710014247000,-23.478395,-47.479328,567.16,0.82
1710014248000,-23.478388,-47.479193,566.49,1.03
1710014249000,-23.478461,-47.479088,566.19,0.00
1710014250000,-23.478412,-47.478899,565.81,0.00
1710014251000,-23.478477,-47.478930,566.07,1.45
1710014252000,-23.478368,-47.478855,566.41,0.00
1710014253000,-23.478401,-47.478842,566.74,0.00
1710014254000,-23.478428,-47.478729,566.25,0.36
1710014255000,-23.478274,-47.478876,566.08,0.96
1710014256000,-23.478291,-47.478940,566.00,2.99
1710014257000,-23.478300,-47.478969,565.58,3.88
1710014258000,-23.478435,-47.478836,565.23,2.45
1710014259000,-23.478408,-47.478883,565.21,5.11
1710014260000,-23.478508,-47.478772,564.84,6.03
1710014261000,-23.478642,-47.478787,564.31,4.44
1710014262000,-23.478599,-47.478945,564.12,5.48
1710014263000,-23.478544,-47.479112,563.94,4.70
1710014264000,-23.478385,-47.479186,563.68,4.00
1710014265000,-23.478367,-47.479126,563.27,2.76
1710014266000,-23.478416,-47.479169,563.03,3.64
1710014267000,-23.478301,-47.479277,562.39,3.51
1710014268000,-23.478298,-47.479166,562.34,2.18
1710014269000,-23.478495,-47.479313,562.32,1.22
1710014270000,-23.478429,-47.479250,562.94,0.93
1710014271000,-23.478371,-47.479304,562.23,1.16
1710014272000,-23.478324,-47.479193,562.51,0.82
1710014273000,-23.478390,-47.479213,562.64,0.00
1710014274000,-23.478449,-47.478958,562.62,0.00
1710014275000,-23.478438,-47.478902,563.07,0.00
1710014276000,-23.478443,-47.478794,563.10,0.00
1710014277000,-23.478515,-47.478724,562.28,0.00
1710014278000,-23.478419,-47.478813,562.47,0.00
1710014279000,-23.478410,-47.478689,561.64,0.00
1710014280000,-23.478493,-47.478443,560.81,0.12
1710014281000,-23.478605,-47.478279,561.38,2.45
1710014282000,-23.478526,-47.478253,562.67,4.45
1710014283000,-23.478607,-47.478305,563.07,3.08
1710014284000,-23.478547,-47.478383,563.49,3.32
1710014285000,-23.478670,-47.478320,563.51,4.29
1710014286000,-23.478526,-47.478403,563.78,4.17
1710014287000,-23.478432,-47.478278,562.96,2.78
1710014288000,-23.478499,-47.478254,563.13,3.63
1710014289000,-23.478474,-47.478384,562.79,1.94
1710014290000,-23.478519,-47.478419,562.25,1.59
1710014291000,-23.478474,-47.478580,562.06,3.99
1710014292000,-23.478387,-47.478621,562.09,4.04
1710014293000,-23.478282,-47.478498,562.33,5.37
1710014294000,-23.478217,-47.478645,562.40,6.65
1710014295000,-23.478097,-47.478724,562.08,6.71
1710014296000,-23.478106,-47.478654,561.97,7.35
1710014297000,-23.478097,-47.478725,561.78,5.88
1710014298000,-23.478095,-47.478708,562.74,6.94
1710014299000,-23.478131,-47.478704,563.17,7.81
1710014300000,-23.478071,-47.478791,563.15,8.85
1710014301000,-23.477964,-47.478814,563.27,8.79
1710014302000,-23.478173,-47.478716,562.70,8.50
1710014303000,-23.478230,-47.478647,561.80,7.38
1710014304000,-23.478363,-47.478738,563.03,7.51
1710014305000,-23.478412,-47.478584,562.59,8.31
1710014306000,-23.478498,-47.478573,562.58,10.46
1710014307000,-23.478428,-47.478612,562.23,11.00
1710014308000,-23.478215,-47.478686,562.09,9.38
1710014309000,-23.478160,-47.478852,562.61,8.20
1710014310000,-23.478205,-47.478967,563.36,8.59
1710014311000,-23.478396,-47.478976,563.02,9.08
1710014312000,-23.478458,-47.478907,562.72,7.55
1710014313000,-23.478317,-47.478939,562.82,7.05
1710014314000,-23.478430,-47.479018,562.49,6.65
1710014315000,-23.478347,-47.479145,562.57,6.96
1710014316000,-23.478364,-47.479359,562.73,7.95
1710014317000,-23.478428,-47.479400,562.24,8.25
1710014318000,-23.478462,-47.479456,563.07,9.05
1710014319000,-23.478592,-47.479362,562.43,9.64
1710014320000,-23.478599,-47.479277,561.52,8.73
1710014321000,-23.478565,-47.479016,561.16,7.90
1710014322000,-23.478252,-47.479073,561.28,7.71
1710014323000,-23.478208,-47.479076,560.73,7.91
1710014324000,-23.478202,-47.479068,561.33,8.53
1710014325000,-23.478029,-47.479088,560.62,9.66
1710014326000,-23.478153,-47.478896,561.06,10.86
1710014327000,-23.477972,-47.478928,560.56,12.20
1710014328000,-23.477952,-47.479010,560.07,12.49
1710014329000,-23.477936,-47.479048,560.73,12.71
1710014330000,-23.478018,-47.479011,559.81,14.35
1710014331000,-23.477927,-47.479026,559.34,16.84
1710014332000,-23.477982,-47.479061,559.27,17.37
1710014333000,-23.478055,-47.478998,558.64,17.07
1710014334000,-23.478045,-47.479077,558.48,17.92
1710014335000,-23.477931,-47.479085,558.93,15.50
1710014336000,-23.477914,-47.478961,558.58,15.45
1710014337000,-23.477917,-47.479149,559.51,16.22
1710014338000,-23.477857,-47.479016,559.04,13.69
1710014339000,-23.477741,-47.478935,558.79,12.97
1710014340000,-23.477679,-47.478988,558.84,11.39
1710014341000,-23.477602,-47.479031,559.32,11.36
1710014342000,-23.477678,-47.479066,558.86,12.43
1710014343000,-23.477682,-47.479068,558.62,11.54
1710014344000,-23.477633,-47.478943,559.24,10.33
1710014345000,-23.477712,-47.478918,559.80,9.07
1710014346000,-23.477664,-47.478908,559.92,8.78
1710014347000,-23.477643,-47.479030,560.35,7.27
1710014348000,-23.477533,-47.479122,560.63,5.34
1710014349000,-23.477614,-47.479198,560.06,5.39
1710014350000,-23.477661,-47.479285,560.23,7.11
1710014351000,-23.477907,-47.479187,559.60,5.79
1710014352000,-23.478069,-47.479343,559.41,4.06
1710014353000,-23.478292,-47.479498,559.83,6.54
1710014354000,-23.478147,-47.479532,559.51,6.18
1710014355000,-23.478107,-47.479707,558.41,6.37
1710014356000,-23.478007,-47.479804,558.57,5.81
1710014357000,-23.477944,-47.479845,557.83,4.82
1710014358000,-23.477770,-47.479790,558.38,3.97
1710014359000,-23.477727,-47.479697,558.72,4.57
1710014360000,-23.477712,-47.479518,559.58,5.78
1710014361000,-23.477899,-47.479588,560.61,5.52
1710014362000,-23.477825,-47.479764,560.98,6.65
1710014363000,-23.477796,-47.479698,561.11,5.82
1710014364000,-23.477711,-47.479767,561.16,6.43
1710014365000,-23.477739,-47.479910,560.68,5.26
1710014366000,-23.477976,-47.479946,560.64,3.90
1710014367000,-23.478001,-47.479891,560.67,4.38
1710014368000,-23.477874,-47.479806,560.90,5.19
1710014369000,-23.477914,-47.479856,561.33,6.82
1710014370000,-23.478002,-47.479832,560.92,6.51
1710014371000,-23.477982,-47.479978,560.96,5.95
1710014372000,-23.478052,-47.480103,560.55,7.07
1710014373000,-23.477947,-47.479979,560.02,6.39
1710014374000,-23.477742,-47.480040,560.71,6.65
1710014375000,-23.477693,-47.480076,560.77,6.96
1710014376000,-23.477766,-47.479983,560.73,6.25
1710014377000,-23.477781,-47.479912,561.33,6.23
1710014378000,-23.477795,-47.479886,561.58,5.38
1710014379000,-23.477765,-47.479821,561.37,5.07
1710014380000,-23.477859,-47.479879,560.32,4.80
1710014381000,-23.477724,-47.479929,559.76,4.66
1710014382000,-23.477822,-47.480023,560.37,3.77
1710014383000,-23.477883,-47.480071,560.16,4.11
1710014384000,-23.477881,-47.479936,559.61,5.72
1710014385000,-23.477793,-47.479879,559.64,5.40
1710014386000,-23.477752,-47.480004,558.74,5.08
1710014387000,-23.477655,-47.480195,559.17,4.44
1710014388000,-23.477708,-47.480244,559.94,2.60
1710014389000,-23.477641,-47.480222,559.53,2.37
1710014390000,-23.477487,-47.480152,559.86,1.79
1710014391000,-23.477407,-47.479962,559.35,3.04
1710014392000,-23.477412,-47.480095,559.63,3.31
1710014393000,-23.477447,-47.480128,559.55,3.67
1710014394000,-23.477481,-47.480086,558.80,3.11
1710014395000,-23.477666,-47.480143,558.47,1.47
1710014396000,-23.477678,-47.480180,558.61,0.47
1710014397000,-23.477671,-47.480147,558.78,1.17
1710014398000,-23.477721,-47.480223,558.89,0.38
1710014399000,-23.477746,-47.480096,556.89,0.27
1710014400000,-23.477811,-47.480153,557.56,2.32
1710014401000,-23.477703,-47.480111,557.60,1.26
1710014402000,-23.477745,-47.480221,558.41,1.02
1710014403000,-23.477734,-47.480225,557.93,1.72
1710014404000,-23.477718,-47.480146,558.00,2.84
1710014405000,-23.477761,-47.480160,557.94,2.18
1710014406000,-23.477747,-47.480230,558.44,0.56
1710014407000,-23.477791,-47.480374,558.82,1.85
1710014408000,-23.477731,-47.480122,558.94,2.07
1710014409000,-23.477713,-47.480194,559.06,3.14
1710014410000,-23.477745,-47.480271,559.90,3.65
1710014411000,-23.477740,-47.480119,560.88,4.18
1710014412000,-23.477637,-47.480106,560.84,2.10
1710014413000,-23.477857,-47.480265,561.33,1.79
1710014414000,-23.477757,-47.480556,561.28,2.58
1710014415000,-23.478008,-47.480473,560.73,0.34
1710014416000,-23.478075,-47.480506,561.16,1.28
1710014417000,-23.478184,-47.480443,560.39,1.98
1710014418000,-23.478245,-47.480398,560.20,2.26
1710014419000,-23.478303,-47.480521,560.16,3.96
1710014420000,-23.478377,-47.480683,560.04,5.00
1710014421000,-23.478302,-47.480449,559.88,5.56
1710014422000,-23.478466,-47.480489,560.05,7.50
1710014423000,-23.478566,-47.480442,560.16,7.88
1710014424000,-23.478622,-47.480562,560.89,8.62
1710014425000,-23.478750,-47.480515,561.03,9.79
1710014426000,-23.478721,-47.480499,562.32,11.04
1710014427000,-23.478648,-47.480511,562.26,11.65
1710014428000,-23.478552,-47.480514,561.78,10.78
1710014429000,-23.478527,-47.480450,561.92,12.45
1710014430000,-23.478496,-47.480482,562.60,12.38
